"Product ID","Average Price","Packaging","Price","Price Table","Status","Card Type","Related Image","Related Image Alt","Related Image Caption","Body","Related File","Type","Created date","Updated date","design form","Product Type","SKU","Price Table Amount","Price Table Quantity"
"5","1","240","14400","
 Quantity1 - 19 

 Price$144.00 


","1","","https://dev-bigfundraisingideas.enterpriseapplicationdevelopers.com:8201/sites/default/files/americas-variety-candy-bar-fundraiser-product.png","$1 America's Variety Candy Bar Fundraising Product vwc-62758","$1 America's Variety Candy Bar Fundraising Product","The original $1 bars, America’s Variety offers 5 premium quality peanut-free flavors. Includes Creamy Caramel, Milk Chocolate Almond, Crispy Rice, Milk Chocolate, and Dark Chocolate Almond.
Nutrition facts available upon request.
Case Pricing



Cases
Cost/Case
Profit
Profit/Case




1-19
$144
40%
$96


20-39
$132
45%
$108


40-74
$126
48%
$114


75+
$120
50%
$120



Product Details
Packaging: 240 items per case (4 inner carriers of 60). Carrier contentsItem Size: 1.5 oz.Selling Price: $1.00Payment Options: Learn moreDelivery: 3-7 business days. Free Shipping
","","Product","1320336967","1624661637","","118","vwc-62758","14400 ",""
"5","1","240","14400","
 Quantity20 - 39 

 Price$132.00 


","1","","https://dev-bigfundraisingideas.enterpriseapplicationdevelopers.com:8201/sites/default/files/americas-variety-candy-bar-fundraiser-product.png","$1 America's Variety Candy Bar Fundraising Product vwc-62758","$1 America's Variety Candy Bar Fundraising Product","The original $1 bars, America’s Variety offers 5 premium quality peanut-free flavors. Includes Creamy Caramel, Milk Chocolate Almond, Crispy Rice, Milk Chocolate, and Dark Chocolate Almond.
Nutrition facts available upon request.
Case Pricing



Cases
Cost/Case
Profit
Profit/Case




1-19
$144
40%
$96


20-39
$132
45%
$108


40-74
$126
48%
$114


75+
$120
50%
$120



Product Details
Packaging: 240 items per case (4 inner carriers of 60). Carrier contentsItem Size: 1.5 oz.Selling Price: $1.00Payment Options: Learn moreDelivery: 3-7 business days. Free Shipping
","","Product","1320336967","1624661637","","118","vwc-62758","14400 ",""
"5","1","240","14400","
 Quantity40 - 74 

 Price$126.00 


","1","","https://dev-bigfundraisingideas.enterpriseapplicationdevelopers.com:8201/sites/default/files/americas-variety-candy-bar-fundraiser-product.png","$1 America's Variety Candy Bar Fundraising Product vwc-62758","$1 America's Variety Candy Bar Fundraising Product","The original $1 bars, America’s Variety offers 5 premium quality peanut-free flavors. Includes Creamy Caramel, Milk Chocolate Almond, Crispy Rice, Milk Chocolate, and Dark Chocolate Almond.
Nutrition facts available upon request.
Case Pricing



Cases
Cost/Case
Profit
Profit/Case




1-19
$144
40%
$96


20-39
$132
45%
$108


40-74
$126
48%
$114


75+
$120
50%
$120



Product Details
Packaging: 240 items per case (4 inner carriers of 60). Carrier contentsItem Size: 1.5 oz.Selling Price: $1.00Payment Options: Learn moreDelivery: 3-7 business days. Free Shipping
","","Product","1320336967","1624661637","","118","vwc-62758","14400 ",""
"5","1","240","14400","
 Quantity75 - Unlimited 

 Price$120.00 


","1","","https://dev-bigfundraisingideas.enterpriseapplicationdevelopers.com:8201/sites/default/files/americas-variety-candy-bar-fundraiser-product.png","$1 America's Variety Candy Bar Fundraising Product vwc-62758","$1 America's Variety Candy Bar Fundraising Product","The original $1 bars, America’s Variety offers 5 premium quality peanut-free flavors. Includes Creamy Caramel, Milk Chocolate Almond, Crispy Rice, Milk Chocolate, and Dark Chocolate Almond.
Nutrition facts available upon request.
Case Pricing



Cases
Cost/Case
Profit
Profit/Case




1-19
$144
40%
$96


20-39
$132
45%
$108


40-74
$126
48%
$114


75+
$120
50%
$120



Product Details
Packaging: 240 items per case (4 inner carriers of 60). Carrier contentsItem Size: 1.5 oz.Selling Price: $1.00Payment Options: Learn moreDelivery: 3-7 business days. Free Shipping
","","Product","1320336967","1624661637","","118","vwc-62758","14400 ",""
"6","","","12400","
 Quantity1 - 9 

 Price$124.00 


","0","","https://dev-bigfundraisingideas.enterpriseapplicationdevelopers.com:8201/sites/default/files/united-we-stand-candy-bar-fundraiser_0.png","United We Stand Candy Bar Fundraiser vwc-45200","United We Stand Candy Bar Fundraiser","United We Stand candy bars are peanut-free and include our 3 most popular flavors: Creamy Caramel, Milk Chocolate Almond and Crispy Rice.
Pricing & Profit



Cases
Cost/Case
Profit
Profit/Case



1-9
$124
40%
$88


10-24
$115
45%
$93


25-49
$109
48%
$99


50+
$104
50%
$104


Product Details
Packaging: 208 units per case (4 inner carriers of 52). Carrier contentsUnit Size: 1.5 oz.Average Price: $1.00Delivery: 3-7 business days. Free Shipping
","","Product","1320337660","1566835231","","118","vwc-45200","12400 ",""
"6","","","12400","
 Quantity10 - 24 

 Price$115.00 


","0","","https://dev-bigfundraisingideas.enterpriseapplicationdevelopers.com:8201/sites/default/files/united-we-stand-candy-bar-fundraiser_0.png","United We Stand Candy Bar Fundraiser vwc-45200","United We Stand Candy Bar Fundraiser","United We Stand candy bars are peanut-free and include our 3 most popular flavors: Creamy Caramel, Milk Chocolate Almond and Crispy Rice.
Pricing & Profit



Cases
Cost/Case
Profit
Profit/Case



1-9
$124
40%
$88


10-24
$115
45%
$93


25-49
$109
48%
$99


50+
$104
50%
$104


Product Details
Packaging: 208 units per case (4 inner carriers of 52). Carrier contentsUnit Size: 1.5 oz.Average Price: $1.00Delivery: 3-7 business days. Free Shipping
","","Product","1320337660","1566835231","","118","vwc-45200","12400 ",""
"6","","","12400","
 Quantity25 - 49 

 Price$109.00 


","0","","https://dev-bigfundraisingideas.enterpriseapplicationdevelopers.com:8201/sites/default/files/united-we-stand-candy-bar-fundraiser_0.png","United We Stand Candy Bar Fundraiser vwc-45200","United We Stand Candy Bar Fundraiser","United We Stand candy bars are peanut-free and include our 3 most popular flavors: Creamy Caramel, Milk Chocolate Almond and Crispy Rice.
Pricing & Profit



Cases
Cost/Case
Profit
Profit/Case



1-9
$124
40%
$88


10-24
$115
45%
$93


25-49
$109
48%
$99


50+
$104
50%
$104


Product Details
Packaging: 208 units per case (4 inner carriers of 52). Carrier contentsUnit Size: 1.5 oz.Average Price: $1.00Delivery: 3-7 business days. Free Shipping
","","Product","1320337660","1566835231","","118","vwc-45200","12400 ",""
"6","","","12400","
 Quantity50 - Unlimited 

 Price$104.00 


","0","","https://dev-bigfundraisingideas.enterpriseapplicationdevelopers.com:8201/sites/default/files/united-we-stand-candy-bar-fundraiser_0.png","United We Stand Candy Bar Fundraiser vwc-45200","United We Stand Candy Bar Fundraiser","United We Stand candy bars are peanut-free and include our 3 most popular flavors: Creamy Caramel, Milk Chocolate Almond and Crispy Rice.
Pricing & Profit



Cases
Cost/Case
Profit
Profit/Case



1-9
$124
40%
$88


10-24
$115
45%
$93


25-49
$109
48%
$99


50+
$104
50%
$104


Product Details
Packaging: 208 units per case (4 inner carriers of 52). Carrier contentsUnit Size: 1.5 oz.Average Price: $1.00Delivery: 3-7 business days. Free Shipping
","","Product","1320337660","1566835231","","118","vwc-45200","12400 ",""
"7","2","120","12000","
 Quantity1 - 19 

 Price$120.00 


","1","","https://dev-bigfundraisingideas.enterpriseapplicationdevelopers.com:8201/sites/default/files/chocolatiers-candy-bar-fundraiser_1.png","$2 Chocolatiers Candy Bar Fundraising Product vwc-92862","$2 Chocolatiers Candy Bar Fundraising Product","Earn up to 58% profit with our jumbo-sized $2 Chocolatiers candy bars. Manufactured in a peanut-free environment, flavors include Creamy Caramel, Milk Chocolate Almond, Dark Chocolate Almond, and Crispy Rice.
Nutrition facts available upon request.
Case Pricing



Cases
Cost/Case
Profit
Profit/Case




1-19
$120
50%
$120


20-39
$115
52%
$125


40-74
$108
55%
$132


75+
$100
58%
$140



Product Details
Packaging: 120 items per case (4 inner carriers of 30). Carrier contentsItem Size: 2.25 oz.Selling Price: $2.00Payment Options: Learn moreDelivery: 3-7 business days. Free Shipping
","","Product","1320337813","1624661687","","118","vwc-92862","12000 ",""
"7","2","120","12000","
 Quantity20 - 39 

 Price$115.00 


","1","","https://dev-bigfundraisingideas.enterpriseapplicationdevelopers.com:8201/sites/default/files/chocolatiers-candy-bar-fundraiser_1.png","$2 Chocolatiers Candy Bar Fundraising Product vwc-92862","$2 Chocolatiers Candy Bar Fundraising Product","Earn up to 58% profit with our jumbo-sized $2 Chocolatiers candy bars. Manufactured in a peanut-free environment, flavors include Creamy Caramel, Milk Chocolate Almond, Dark Chocolate Almond, and Crispy Rice.
Nutrition facts available upon request.
Case Pricing



Cases
Cost/Case
Profit
Profit/Case




1-19
$120
50%
$120


20-39
$115
52%
$125


40-74
$108
55%
$132


75+
$100
58%
$140



Product Details
Packaging: 120 items per case (4 inner carriers of 30). Carrier contentsItem Size: 2.25 oz.Selling Price: $2.00Payment Options: Learn moreDelivery: 3-7 business days. Free Shipping
","","Product","1320337813","1624661687","","118","vwc-92862","12000 ",""
"7","2","120","12000","
 Quantity40 - 74 

 Price$108.00 


","1","","https://dev-bigfundraisingideas.enterpriseapplicationdevelopers.com:8201/sites/default/files/chocolatiers-candy-bar-fundraiser_1.png","$2 Chocolatiers Candy Bar Fundraising Product vwc-92862","$2 Chocolatiers Candy Bar Fundraising Product","Earn up to 58% profit with our jumbo-sized $2 Chocolatiers candy bars. Manufactured in a peanut-free environment, flavors include Creamy Caramel, Milk Chocolate Almond, Dark Chocolate Almond, and Crispy Rice.
Nutrition facts available upon request.
Case Pricing



Cases
Cost/Case
Profit
Profit/Case




1-19
$120
50%
$120


20-39
$115
52%
$125


40-74
$108
55%
$132


75+
$100
58%
$140



Product Details
Packaging: 120 items per case (4 inner carriers of 30). Carrier contentsItem Size: 2.25 oz.Selling Price: $2.00Payment Options: Learn moreDelivery: 3-7 business days. Free Shipping
","","Product","1320337813","1624661687","","118","vwc-92862","12000 ",""
"7","2","120","12000","
 Quantity75 - Unlimited 

 Price$100.00 


","1","","https://dev-bigfundraisingideas.enterpriseapplicationdevelopers.com:8201/sites/default/files/chocolatiers-candy-bar-fundraiser_1.png","$2 Chocolatiers Candy Bar Fundraising Product vwc-92862","$2 Chocolatiers Candy Bar Fundraising Product","Earn up to 58% profit with our jumbo-sized $2 Chocolatiers candy bars. Manufactured in a peanut-free environment, flavors include Creamy Caramel, Milk Chocolate Almond, Dark Chocolate Almond, and Crispy Rice.
Nutrition facts available upon request.
Case Pricing



Cases
Cost/Case
Profit
Profit/Case




1-19
$120
50%
$120


20-39
$115
52%
$125


40-74
$108
55%
$132


75+
$100
58%
$140



Product Details
Packaging: 120 items per case (4 inner carriers of 30). Carrier contentsItem Size: 2.25 oz.Selling Price: $2.00Payment Options: Learn moreDelivery: 3-7 business days. Free Shipping
","","Product","1320337813","1624661687","","118","vwc-92862","12000 ",""
"12","1","240","15600","
 Quantity1 - 19 

 Price$156.00 


","1","","https://dev-bigfundraisingideas.enterpriseapplicationdevelopers.com:8201/sites/default/files/super-variety-pack-pretzel-rod-fundraising.png","$1 Variety Pack Pretzel Rods Fundraising Product vwc-71492","$1 Variety Pack Pretzel Rods Fundraising Product","Variety Pack pretzel rods are salty pretzel rods dipped in milk chocolate, topped with chocolate chunks, crunchy toffee, rainbow sprinkles, and peanut butter candy crunch. All pretzel rods are individually wrapped.
Nutrition facts available upon request.
Case Pricing



Cases
Cost/Case
Profit
Profit/Case




1-19
$156
35%
$84


20-39
$144
40%
$96


40-74
$132
45%
$108


75+
$120
50%
$120



Product Details
Packaging: 240 items per case (4 inner carriers of 60). Carrier contentsItem Size: 8” (0.85 oz.)Selling Price: $1.00Payment Options: Learn moreDelivery: 3-7 business days. Free shipping
Special Promotion
Boost your profit by 10%
","","Product","1320359652","1619042150","","172","vwc-71492","15600 ",""
"12","1","240","15600","
 Quantity20 - 39 

 Price$144.00 


","1","","https://dev-bigfundraisingideas.enterpriseapplicationdevelopers.com:8201/sites/default/files/super-variety-pack-pretzel-rod-fundraising.png","$1 Variety Pack Pretzel Rods Fundraising Product vwc-71492","$1 Variety Pack Pretzel Rods Fundraising Product","Variety Pack pretzel rods are salty pretzel rods dipped in milk chocolate, topped with chocolate chunks, crunchy toffee, rainbow sprinkles, and peanut butter candy crunch. All pretzel rods are individually wrapped.
Nutrition facts available upon request.
Case Pricing



Cases
Cost/Case
Profit
Profit/Case




1-19
$156
35%
$84


20-39
$144
40%
$96


40-74
$132
45%
$108


75+
$120
50%
$120



Product Details
Packaging: 240 items per case (4 inner carriers of 60). Carrier contentsItem Size: 8” (0.85 oz.)Selling Price: $1.00Payment Options: Learn moreDelivery: 3-7 business days. Free shipping
Special Promotion
Boost your profit by 10%
","","Product","1320359652","1619042150","","172","vwc-71492","15600 ",""
"12","1","240","15600","
 Quantity40 - 74 

 Price$132.00 


","1","","https://dev-bigfundraisingideas.enterpriseapplicationdevelopers.com:8201/sites/default/files/super-variety-pack-pretzel-rod-fundraising.png","$1 Variety Pack Pretzel Rods Fundraising Product vwc-71492","$1 Variety Pack Pretzel Rods Fundraising Product","Variety Pack pretzel rods are salty pretzel rods dipped in milk chocolate, topped with chocolate chunks, crunchy toffee, rainbow sprinkles, and peanut butter candy crunch. All pretzel rods are individually wrapped.
Nutrition facts available upon request.
Case Pricing



Cases
Cost/Case
Profit
Profit/Case




1-19
$156
35%
$84


20-39
$144
40%
$96


40-74
$132
45%
$108


75+
$120
50%
$120



Product Details
Packaging: 240 items per case (4 inner carriers of 60). Carrier contentsItem Size: 8” (0.85 oz.)Selling Price: $1.00Payment Options: Learn moreDelivery: 3-7 business days. Free shipping
Special Promotion
Boost your profit by 10%
","","Product","1320359652","1619042150","","172","vwc-71492","15600 ",""
"12","1","240","15600","
 Quantity75 - Unlimited 

 Price$120.00 


","1","","https://dev-bigfundraisingideas.enterpriseapplicationdevelopers.com:8201/sites/default/files/super-variety-pack-pretzel-rod-fundraising.png","$1 Variety Pack Pretzel Rods Fundraising Product vwc-71492","$1 Variety Pack Pretzel Rods Fundraising Product","Variety Pack pretzel rods are salty pretzel rods dipped in milk chocolate, topped with chocolate chunks, crunchy toffee, rainbow sprinkles, and peanut butter candy crunch. All pretzel rods are individually wrapped.
Nutrition facts available upon request.
Case Pricing



Cases
Cost/Case
Profit
Profit/Case




1-19
$156
35%
$84


20-39
$144
40%
$96


40-74
$132
45%
$108


75+
$120
50%
$120



Product Details
Packaging: 240 items per case (4 inner carriers of 60). Carrier contentsItem Size: 8” (0.85 oz.)Selling Price: $1.00Payment Options: Learn moreDelivery: 3-7 business days. Free shipping
Special Promotion
Boost your profit by 10%
","","Product","1320359652","1619042150","","172","vwc-71492","15600 ",""
"13","0.75","640","24000","
 Quantity1 - 4 

 Price$240.00 


","1","","https://dev-bigfundraisingideas.enterpriseapplicationdevelopers.com:8201/sites/default/files/yummy-lix-lollipop-fundraiser_0.png","Yummy Lix Lollipop Fundraising Product cc-02236","Yummy Lix Lollipop Fundraising Product","Our # 1 selling lollipop, Yummy Lix offers 30 delicious flavors including Banana Split, Blue Raspberry, Bubble Gum, and much more. Yummy Lix lollipops are gluten and nut free.
Nutrition facts available upon request.
Case Pricing



Cases
Cost/Case
Profit
Profit/Case




1-4
$240
50%
$240


5-9
$216
55%
$264


10+
$192
60%
$288



Product Details
Packaging: 640 items per case (16 inner bags of 40). FlavorsItem Size: 1.0 oz.Selling Price: 75¢Payment Options: Learn moreDelivery: 3-7 business days. Free shipping
","","Product","1320411282","1625504621","","117","cc-02236","24000 ",""
"13","0.75","640","24000","
 Quantity5 - 9 

 Price$216.00 


","1","","https://dev-bigfundraisingideas.enterpriseapplicationdevelopers.com:8201/sites/default/files/yummy-lix-lollipop-fundraiser_0.png","Yummy Lix Lollipop Fundraising Product cc-02236","Yummy Lix Lollipop Fundraising Product","Our # 1 selling lollipop, Yummy Lix offers 30 delicious flavors including Banana Split, Blue Raspberry, Bubble Gum, and much more. Yummy Lix lollipops are gluten and nut free.
Nutrition facts available upon request.
Case Pricing



Cases
Cost/Case
Profit
Profit/Case




1-4
$240
50%
$240


5-9
$216
55%
$264


10+
$192
60%
$288



Product Details
Packaging: 640 items per case (16 inner bags of 40). FlavorsItem Size: 1.0 oz.Selling Price: 75¢Payment Options: Learn moreDelivery: 3-7 business days. Free shipping
","","Product","1320411282","1625504621","","117","cc-02236","24000 ",""
"13","0.75","640","24000","
 Quantity10 - Unlimited 

 Price$192.00 


","1","","https://dev-bigfundraisingideas.enterpriseapplicationdevelopers.com:8201/sites/default/files/yummy-lix-lollipop-fundraiser_0.png","Yummy Lix Lollipop Fundraising Product cc-02236","Yummy Lix Lollipop Fundraising Product","Our # 1 selling lollipop, Yummy Lix offers 30 delicious flavors including Banana Split, Blue Raspberry, Bubble Gum, and much more. Yummy Lix lollipops are gluten and nut free.
Nutrition facts available upon request.
Case Pricing



Cases
Cost/Case
Profit
Profit/Case




1-4
$240
50%
$240


5-9
$216
55%
$264


10+
$192
60%
$288



Product Details
Packaging: 640 items per case (16 inner bags of 40). FlavorsItem Size: 1.0 oz.Selling Price: 75¢Payment Options: Learn moreDelivery: 3-7 business days. Free shipping
","","Product","1320411282","1625504621","","117","cc-02236","24000 ",""
"14","0.75","640","24000","
 Quantity1 - 4 

 Price$240.00 


","1","","https://dev-bigfundraisingideas.enterpriseapplicationdevelopers.com:8201/sites/default/files/color-xploder-lollipop-fundraiser_0.png","Color Xploder Lollipop Fundraising Product cc-02237","Color Xploder Lollipop Fundraising Product","Designed to look like the surface of Jupiter, Color Xploder lollipops are out of this world. Available in a variety of wonderful yet mysterious fruity flavors, they contain no gluten, nut, shellfish, egg, or milk.
Nutrition facts available upon request.
Case Pricing



Cases
Cost/Case
Profit
Profit/Case




1-4
$240
50%
$240


5-9
$216
55%
$264


10+
$192
60%
$288



Product Details
Packaging: 640 items per case (16 inner bags of 40).Item Size: 1.0 oz.Selling Price: 75¢Payment Options: Learn moreDelivery: 3-7 business days. Free shipping
","","Product","1320411473","1625504876","","117","cc-02237","24000 ",""
"14","0.75","640","24000","
 Quantity5 - 9 

 Price$216.00 


","1","","https://dev-bigfundraisingideas.enterpriseapplicationdevelopers.com:8201/sites/default/files/color-xploder-lollipop-fundraiser_0.png","Color Xploder Lollipop Fundraising Product cc-02237","Color Xploder Lollipop Fundraising Product","Designed to look like the surface of Jupiter, Color Xploder lollipops are out of this world. Available in a variety of wonderful yet mysterious fruity flavors, they contain no gluten, nut, shellfish, egg, or milk.
Nutrition facts available upon request.
Case Pricing



Cases
Cost/Case
Profit
Profit/Case




1-4
$240
50%
$240


5-9
$216
55%
$264


10+
$192
60%
$288



Product Details
Packaging: 640 items per case (16 inner bags of 40).Item Size: 1.0 oz.Selling Price: 75¢Payment Options: Learn moreDelivery: 3-7 business days. Free shipping
","","Product","1320411473","1625504876","","117","cc-02237","24000 ",""
"14","0.75","640","24000","
 Quantity10 - Unlimited 

 Price$192.00 


","1","","https://dev-bigfundraisingideas.enterpriseapplicationdevelopers.com:8201/sites/default/files/color-xploder-lollipop-fundraiser_0.png","Color Xploder Lollipop Fundraising Product cc-02237","Color Xploder Lollipop Fundraising Product","Designed to look like the surface of Jupiter, Color Xploder lollipops are out of this world. Available in a variety of wonderful yet mysterious fruity flavors, they contain no gluten, nut, shellfish, egg, or milk.
Nutrition facts available upon request.
Case Pricing



Cases
Cost/Case
Profit
Profit/Case




1-4
$240
50%
$240


5-9
$216
55%
$264


10+
$192
60%
$288



Product Details
Packaging: 640 items per case (16 inner bags of 40).Item Size: 1.0 oz.Selling Price: 75¢Payment Options: Learn moreDelivery: 3-7 business days. Free shipping
","","Product","1320411473","1625504876","","117","cc-02237","24000 ",""
"15","0.75","640","24000","
 Quantity1 - 4 

 Price$240.00 


","1","","https://dev-bigfundraisingideas.enterpriseapplicationdevelopers.com:8201/sites/default/files/yummy-hearts-lollipop-fundraiser_1.png","Yummy Hearts Lollipop Fundraising Product cc-022389","Yummy Hearts Lollipop Fundraising Product","Yummy Hearts Lollipops are our #1 selling Valentine’s Day lollipop. A can’t-miss hit with that significant other. Available in 9 yummy flavors like Bubble Gum, Cherry Cheesecake, and Wild Cherry.
Nutrition facts available upon request.
Case Pricing



Cases
Cost/Case
Profit
Profit/Case




1-4
$240
50%
$240


5-9
$216
55%
$264


10+
$192
60%
$288



Product Details
Packaging: 640 items per case (16 inner bags of 40). FlavorsItem Size: 1.0 oz.Selling Price: 75¢Payment Options: Learn moreDelivery: 3-7 business days. Free shipping
","","Product","1320411705","1625505627","","117","cc-022389","24000 ",""
"15","0.75","640","24000","
 Quantity5 - 9 

 Price$216.00 


","1","","https://dev-bigfundraisingideas.enterpriseapplicationdevelopers.com:8201/sites/default/files/yummy-hearts-lollipop-fundraiser_1.png","Yummy Hearts Lollipop Fundraising Product cc-022389","Yummy Hearts Lollipop Fundraising Product","Yummy Hearts Lollipops are our #1 selling Valentine’s Day lollipop. A can’t-miss hit with that significant other. Available in 9 yummy flavors like Bubble Gum, Cherry Cheesecake, and Wild Cherry.
Nutrition facts available upon request.
Case Pricing



Cases
Cost/Case
Profit
Profit/Case




1-4
$240
50%
$240


5-9
$216
55%
$264


10+
$192
60%
$288



Product Details
Packaging: 640 items per case (16 inner bags of 40). FlavorsItem Size: 1.0 oz.Selling Price: 75¢Payment Options: Learn moreDelivery: 3-7 business days. Free shipping
","","Product","1320411705","1625505627","","117","cc-022389","24000 ",""
"15","0.75","640","24000","
 Quantity10 - Unlimited 

 Price$192.00 


","1","","https://dev-bigfundraisingideas.enterpriseapplicationdevelopers.com:8201/sites/default/files/yummy-hearts-lollipop-fundraiser_1.png","Yummy Hearts Lollipop Fundraising Product cc-022389","Yummy Hearts Lollipop Fundraising Product","Yummy Hearts Lollipops are our #1 selling Valentine’s Day lollipop. A can’t-miss hit with that significant other. Available in 9 yummy flavors like Bubble Gum, Cherry Cheesecake, and Wild Cherry.
Nutrition facts available upon request.
Case Pricing



Cases
Cost/Case
Profit
Profit/Case




1-4
$240
50%
$240


5-9
$216
55%
$264


10+
$192
60%
$288



Product Details
Packaging: 640 items per case (16 inner bags of 40). FlavorsItem Size: 1.0 oz.Selling Price: 75¢Payment Options: Learn moreDelivery: 3-7 business days. Free shipping
","","Product","1320411705","1625505627","","117","cc-022389","24000 ",""
"16","0.75","640","24000","
 Quantity1 - 4 

 Price$240.00 


","1","","https://dev-bigfundraisingideas.enterpriseapplicationdevelopers.com:8201/sites/default/files/sweet-yummy-lips-lollipop-fundraiser_0.png","Sweet Yummy Lips Lollipop Fundraising Product cc-022396","Sweet Yummy Lips Lollipop Fundraising Product","Sweet Yummy Lips lollipops will surely make your Valentine’s Day fundraiser a big success. Also great for special occasions like school dances. Come in 9 sweet flavors like Bubble Gum, Cinnamon, and Grape.
Nutrition facts available upon request.
Case Pricing



Cases
Cost/Case
Profit
Profit/Case




1-4
$240
50%
$240


5-9
$216
55%
$264


10+
$192
60%
$288



Product Details
Packaging: 640 items per case (16 inner bags of 40). FlavorsItem Size: 1.0 oz.Selling Price: 75¢Payment Options: Learn moreDelivery: 3-7 business days. Free shipping
","","Product","1320411888","1625505976","","117","cc-022396","24000 ",""
"16","0.75","640","24000","
 Quantity5 - 9 

 Price$216.00 


","1","","https://dev-bigfundraisingideas.enterpriseapplicationdevelopers.com:8201/sites/default/files/sweet-yummy-lips-lollipop-fundraiser_0.png","Sweet Yummy Lips Lollipop Fundraising Product cc-022396","Sweet Yummy Lips Lollipop Fundraising Product","Sweet Yummy Lips lollipops will surely make your Valentine’s Day fundraiser a big success. Also great for special occasions like school dances. Come in 9 sweet flavors like Bubble Gum, Cinnamon, and Grape.
Nutrition facts available upon request.
Case Pricing



Cases
Cost/Case
Profit
Profit/Case




1-4
$240
50%
$240


5-9
$216
55%
$264


10+
$192
60%
$288



Product Details
Packaging: 640 items per case (16 inner bags of 40). FlavorsItem Size: 1.0 oz.Selling Price: 75¢Payment Options: Learn moreDelivery: 3-7 business days. Free shipping
","","Product","1320411888","1625505976","","117","cc-022396","24000 ",""
"16","0.75","640","24000","
 Quantity10 - Unlimited 

 Price$192.00 


","1","","https://dev-bigfundraisingideas.enterpriseapplicationdevelopers.com:8201/sites/default/files/sweet-yummy-lips-lollipop-fundraiser_0.png","Sweet Yummy Lips Lollipop Fundraising Product cc-022396","Sweet Yummy Lips Lollipop Fundraising Product","Sweet Yummy Lips lollipops will surely make your Valentine’s Day fundraiser a big success. Also great for special occasions like school dances. Come in 9 sweet flavors like Bubble Gum, Cinnamon, and Grape.
Nutrition facts available upon request.
Case Pricing



Cases
Cost/Case
Profit
Profit/Case




1-4
$240
50%
$240


5-9
$216
55%
$264


10+
$192
60%
$288



Product Details
Packaging: 640 items per case (16 inner bags of 40). FlavorsItem Size: 1.0 oz.Selling Price: 75¢Payment Options: Learn moreDelivery: 3-7 business days. Free shipping
","","Product","1320411888","1625505976","","117","cc-022396","24000 ",""
"17","0.75","640","24000","
 Quantity1 - 4 

 Price$240.00 


","1","","https://dev-bigfundraisingideas.enterpriseapplicationdevelopers.com:8201/sites/default/files/sour-yummy-lips-lollipop-fundraiser_1.png","Sour Yummy Lips Lollipop Fundraising Product cc-022402","Sour Yummy Lips Lollipop Fundraising Product","A fun shape that resembles a kiss, Sour Yummy Lips lollipops are fun shape that resembles a kiss with an extra sour kick. Available in 6 tasty flavors, they’re great for Valentine’s Day or any other special occasion.
Nutrition facts available upon request.
Case Pricing



Cases
Cost/Case
Profit
Profit/Case




1-4
$240
50%
$240


5-9
$216
55%
$264


10+
$192
60%
$288



Product Details
Packaging: 640 items per case (16 inner bags of 40). FlavorsItem Size: 1.0 oz.Selling Price: 75¢Payment Options: Learn moreDelivery: 3-7 business days Free shipping
","","Product","1320413081","1625505227","","117","cc-022402","24000 ",""
"17","0.75","640","24000","
 Quantity5 - 9 

 Price$216.00 


","1","","https://dev-bigfundraisingideas.enterpriseapplicationdevelopers.com:8201/sites/default/files/sour-yummy-lips-lollipop-fundraiser_1.png","Sour Yummy Lips Lollipop Fundraising Product cc-022402","Sour Yummy Lips Lollipop Fundraising Product","A fun shape that resembles a kiss, Sour Yummy Lips lollipops are fun shape that resembles a kiss with an extra sour kick. Available in 6 tasty flavors, they’re great for Valentine’s Day or any other special occasion.
Nutrition facts available upon request.
Case Pricing



Cases
Cost/Case
Profit
Profit/Case




1-4
$240
50%
$240


5-9
$216
55%
$264


10+
$192
60%
$288



Product Details
Packaging: 640 items per case (16 inner bags of 40). FlavorsItem Size: 1.0 oz.Selling Price: 75¢Payment Options: Learn moreDelivery: 3-7 business days Free shipping
","","Product","1320413081","1625505227","","117","cc-022402","24000 ",""
"17","0.75","640","24000","
 Quantity10 - Unlimited 

 Price$192.00 


","1","","https://dev-bigfundraisingideas.enterpriseapplicationdevelopers.com:8201/sites/default/files/sour-yummy-lips-lollipop-fundraiser_1.png","Sour Yummy Lips Lollipop Fundraising Product cc-022402","Sour Yummy Lips Lollipop Fundraising Product","A fun shape that resembles a kiss, Sour Yummy Lips lollipops are fun shape that resembles a kiss with an extra sour kick. Available in 6 tasty flavors, they’re great for Valentine’s Day or any other special occasion.
Nutrition facts available upon request.
Case Pricing



Cases
Cost/Case
Profit
Profit/Case




1-4
$240
50%
$240


5-9
$216
55%
$264


10+
$192
60%
$288



Product Details
Packaging: 640 items per case (16 inner bags of 40). FlavorsItem Size: 1.0 oz.Selling Price: 75¢Payment Options: Learn moreDelivery: 3-7 business days Free shipping
","","Product","1320413081","1625505227","","117","cc-022402","24000 ",""
